bbox,cessation,country_id,deprecated,file_hash,fullname,geom_hash,geom_latitude,geom_longitude,id,inception,iso,iso_country,lastmodified,lbl_latitude,lbl_longitude,locality_id,name,parent_id,path,placetype,region_id,source,superseded_by,supersedes,wof_country
"25.43663521995211,47.47901250328226,25.50432895903742,47.53258960194296",uuuu,85633745,,efb75e4535cb9624478aa8704eb739e2,,39b4aa9df18512481bdc1723bd05cad0,47.516368,25.470184,101833859,uuuu,RO,RO,1514500091,47.521933,25.466822,101833859,Pojorâta,85687773,101/833/859/101833859.geojson,locality,85687773,quattroshapes,,,RO
"25.963584584976,47.5147954510975,26.0132414397021,47.5436698122382",uuuu,85633745,,4166abc928d07b81c4e812fb75c1a0b3,,77a59ba8629111b18865f2eac357afd8,47.529417,25.988582,101833861,uuuu,RO,RO,1535390435,47.526777,25.991052,101833861,Capu Codrului,85687773,101/833/861/101833861.geojson,locality,85687773,quattroshapes,,,RO
"25.52444196876553,47.67271671638571,25.55582892740227,47.70379819459589",uuuu,85633745,,9e2ca0f90e65e81335c7f90062670c0b,,11b55c1f4018c69dc85549913952983b,47.688492,25.538652,101833899,uuuu,RO,RO,1514500029,47.692844,25.536056,101833899,Moldoviţa,85687773,101/833/899/101833899.geojson,locality,85687773,quattroshapes,,,RO
"25.39030909780769,47.50698217437753,25.4493069775919,47.5855016892761",uuuu,85633745,,fb8c7cce3630e2ae0d3b9ae53b42548f,,bbd76dece479823ae963a8a2c6d76baf,47.541748,25.418501,101833863,uuuu,RO,RO,1514499931,47.537800,25.410822,101833863,Fundu Moldovei,85687773,101/833/863/101833863.geojson,locality,85687773,quattroshapes,,,RO
"25.6479249430202,47.53527377428992,25.69089847345532,47.59537097856662",uuuu,85633745,,c30948b8772270b11d7f996cbf1cd0af,,96af9490e18c18d4ceaaaa1e17f061f7,47.567632,25.669472,101833887,uuuu,RO,RO,1514500165,47.548028,25.658890,101833887,Strâmtura,85687773,101/833/887/101833887.geojson,locality,85687773,quattroshapes,,,RO
"25.49995166019863,47.69514930499849,25.52515013474488,47.70166590228519",uuuu,85633745,,ebec1dd54d6ce7bbb811cb961bc2b062,,58a86db180f3a61b8042f1aa82066a3a,47.698500,25.510930,101833901,uuuu,RO,RO,1514499903,47.698209,25.510739,101833901,Demacuşa,85687773,101/833/901/101833901.geojson,locality,85687773,quattroshapes,,,RO
"26.83715449739282,47.53004365660951,26.88780841021736,47.57469739685695",uuuu,85633745,,c0ff6a0627f921e7104897d632b63c8f,,c540f5051ae58c5abad7677d127639e3,47.550258,26.862123,101833907,uuuu,RO,RO,1505338225,47.558129,26.859162,101833907,Storeşti,85687777,101/833/907/101833907.geojson,locality,85687777,quattroshapes,,,RO
"26.84900112310788,47.49806161852001,26.88349593710774,47.51865727426457",uuuu,85633745,,03a0ffb09954dd511da0d588c7b3ee5b,,17bf1158c3cd30332b4835a193511c7e,47.507261,26.864795,101833903,uuuu,RO,RO,1505338225,47.506573,26.864441,101833903,Rădeni,85687777,101/833/903/101833903.geojson,locality,85687777,quattroshapes,,,RO
"26.88194624072264,47.52322188476126,26.912446216136,47.57344716234053",uuuu,85633745,,f6e980c56d79deb7dfce0a9cdbf70b0a,,1cf0e603efeffb3874c73717d3962345,47.551958,26.897543,101833909,uuuu,RO,RO,1514499928,47.560708,26.897226,101833909,Flămânzi,85687777,101/833/909/101833909.geojson,locality,85687777,quattroshapes,,,RO
"26.8442764739757,47.50585515456885,26.90535265610544,47.53123124844609",uuuu,85633745,,89369906835b34710d1686b78a5e32a7,,49b8f28483f3c64d3d592370402d2a2b,47.519708,26.874747,101833905,uuuu,RO,RO,1505338225,47.523025,26.862855,101833905,Vlădeni-Deal,85687777,101/833/905/101833905.geojson,locality,85687777,quattroshapes,,,RO
